UserId,ContinentId,RegionId,CountryId,CityId
2230,1,2,11,23.0
2231,6,17,64,128.0
2232,1,2,8,17.0
2233,2,8,35,69.0
2234,5,14,55,108.0
2235,4,12,47,94.0
2236,1,2,7,15.0
2237,4,12,46,91.0
2238,1,4,16,33.0
2239,6,17,63,125.0
2240,1,2,8,16.0
2241,2,8,33,66.0
2242,2,6,24,47.0
2243,5,16,62,124.0
2244,1,1,1,1.0
2245,3,11,44,87.0
2246,6,17,64,128.0
2247,2,8,34,67.0
2248,1,1,2,4.0
2249,2,6,24,47.0
2250,1,4,19,38.0
2251,1,2,10,21.0
2252,2,7,29,57.0
2253,5,15,59,117.0
2254,2,6,24,46.0
2255,2,5,20,39.0
2256,5,13,51,99.0
2257,3,10,40,77.0
2258,5,15,58,115.0
2259,4,12,46,91.0
2260,5,13,50,
2261,5,16,60,120.0
2262,2,6,24,46.0
2263,1,4,19,38.0
2264,5,13,52,100.0
2265,3,9,37,72.0
2266,1,4,17,35.0
2267,1,3,15,30.0
2268,3,10,40,78.0
2269,3,11,42,84.0
2270,5,15,57,113.0
2271,1,3,12,25.0
2272,3,11,44,88.0
2273,1,1,6,14.0
2274,5,13,53,102.0
2275,3,11,42,83.0
2276,5,14,56,110.0
2277,6,18,65,131.0
2278,1,2,9,19.0
2279,1,3,14,28.0
2280,3,9,36,71.0
2281,2,8,32,63.0
2282,3,9,38,73.0
2283,5,16,62,124.0
2284,5,16,60,119.0
2285,5,16,61,121.0
2286,1,2,9,19.0
2287,5,16,60,120.0
2288,2,7,31,61.0
2289,1,3,15,30.0
2290,1,1,4,9.0
2291,2,8,33,64.0
2292,5,16,60,
2293,2,6,26,52.0
2294,4,12,45,89.0
2295,2,6,26,53.0
2296,3,10,40,78.0
2297,2,5,21,41.0
2298,2,8,35,68.0
2299,1,1,4,8.0
2300,1,1,1,2.0
2301,5,14,54,105.0
2302,6,17,63,125.0
2303,5,14,56,110.0
2304,3,11,43,86.0
2305,5,16,60,120.0
2306,6,17,64,127.0
2307,1,2,8,16.0
2308,2,7,31,62.0
2309,5,15,57,113.0
2310,1,1,5,12.0
2311,1,4,17,35.0
2312,1,1,5,11.0
2313,2,8,33,64.0
2314,2,6,25,50.0
2315,2,8,35,69.0
2316,2,6,25,48.0
2317,1,2,9,20.0
2318,5,13,53,101.0
2319,2,8,35,68.0
2320,1,4,17,35.0
2321,2,8,33,65.0
2322,1,1,4,8.0
2323,2,5,23,45.0
2324,3,11,44,87.0
2325,3,10,39,76.0
2326,3,10,39,76.0
2327,2,6,24,47.0
2328,1,2,7,15.0
2329,5,14,54,105.0
2330,1,3,12,26.0
2331,2,6,26,52.0
2332,4,12,46,93.0
2333,1,2,10,21.0
2334,2,6,26,51.0
2335,1,4,19,38.0
2336,1,2,9,20.0
2337,6,18,66,132.0
2338,2,7,28,55.0
2339,4,12,46,92.0
2340,1,3,14,28.0
2341,1,1,2,4.0
2342,3,10,39,76.0
2343,2,8,34,67.0
2344,3,11,43,86.0
2345,4,12,46,91.0
2346,5,14,54,105.0
2347,1,1,1,1.0
2348,3,9,37,72.0
2349,3,11,44,87.0
2350,1,1,3,6.0
2351,2,7,31,61.0
2352,1,1,5,12.0
2353,1,1,3,6.0
2354,1,3,13,27.0
2355,5,16,62,124.0
2356,5,14,54,106.0
2357,4,12,46,
2358,5,14,55,109.0
2359,5,13,51,99.0
2360,1,4,17,35.0
2361,3,11,42,84.0
2362,2,7,29,56.0
2363,2,6,25,49.0
2364,2,6,24,46.0
2365,5,15,57,113.0
2366,2,5,21,43.0
2367,5,16,62,124.0
2368,4,12,49,97.0
2369,4,12,45,90.0
2370,2,5,20,39.0
2371,3,11,43,85.0
2372,2,7,31,62.0
2373,5,14,54,106.0
2374,5,14,55,107.0
2375,2,6,27,54.0
2376,6,17,63,126.0
2377,1,1,4,9.0
2378,3,11,44,88.0
2379,1,4,19,37.0
2380,2,6,25,49.0
2381,2,5,21,41.0
2382,1,2,8,17.0
2383,3,11,44,88.0
2384,1,2,10,21.0
2385,2,6,26,51.0
2386,2,7,30,59.0
2387,2,5,21,41.0
2388,2,5,20,39.0
2389,1,1,5,11.0
2390,3,10,40,77.0
2391,6,17,64,127.0
2392,2,6,24,46.0
2393,2,5,23,45.0
2394,1,1,1,1.0
2395,5,14,55,108.0
2396,1,2,9,19.0
2397,3,10,39,76.0
2398,3,9,37,72.0
2399,5,14,55,109.0
2400,1,1,5,12.0
2401,2,5,23,45.0
2402,4,12,45,90.0
2403,5,13,53,103.0
2404,1,1,4,8.0
2405,4,12,46,91.0
2406,3,11,44,87.0
2407,3,11,42,84.0
2408,3,10,41,82.0
2409,2,8,35,68.0
2410,6,17,64,127.0
2411,3,10,41,82.0
2412,3,11,42,84.0
2413,5,15,57,113.0
2414,3,10,39,76.0
2415,5,16,61,122.0
2416,2,5,21,41.0
2417,1,1,1,2.0
2418,1,3,14,29.0
2419,5,14,54,105.0
2420,2,6,26,51.0
2421,3,10,39,75.0
2422,1,1,5,10.0
2423,2,6,26,51.0
2424,5,15,59,118.0
2425,5,16,61,121.0
2426,2,5,20,39.0
2427,1,3,14,28.0
2428,1,1,2,3.0
2429,3,11,42,84.0
2430,5,15,59,117.0
2431,1,1,1,2.0
2432,4,12,46,93.0
2433,6,18,65,131.0
2434,4,12,47,94.0
2435,2,5,20,40.0
2436,1,1,1,2.0
2437,3,10,41,81.0
2438,1,1,5,12.0
2439,2,8,33,65.0
2440,2,7,28,55.0
2441,2,5,23,45.0
2442,5,13,53,101.0
2443,2,7,31,62.0
2444,2,6,25,49.0
2445,6,17,64,127.0
2446,1,2,11,23.0
2447,1,4,19,38.0
2448,1,3,14,28.0
2449,1,2,10,21.0
2450,5,14,55,107.0
2451,5,13,51,99.0
2452,5,16,60,119.0
2453,3,9,38,73.0
2454,5,16,61,122.0
2455,1,3,15,30.0
2456,5,14,55,108.0
2457,5,13,50,98.0
2458,1,3,15,32.0
2459,3,10,40,79.0
2460,2,5,21,41.0
2461,2,8,32,63.0
2462,1,2,11,23.0
2463,5,14,54,104.0
2464,3,10,39,75.0
2465,2,6,25,48.0
2466,2,7,29,57.0
2467,5,15,59,118.0
2468,5,13,52,100.0
2469,5,16,62,124.0
2470,1,4,17,34.0
2471,1,1,3,7.0
2472,2,7,29,56.0
2473,2,8,33,65.0
2474,2,6,24,47.0
2475,1,2,9,19.0
2476,6,17,63,126.0
2477,2,6,25,
2478,5,15,57,113.0
2479,1,4,19,38.0
2480,2,8,33,64.0
2481,2,8,35,69.0
2482,5,15,59,116.0
2483,2,8,33,65.0
2484,1,3,15,31.0
2485,6,18,66,132.0
2486,5,15,57,113.0
2487,5,14,55,109.0
2488,2,8,35,69.0
2489,5,16,60,120.0
2490,3,11,44,88.0
2491,2,8,34,67.0
2492,3,10,39,75.0
2493,2,5,23,45.0
2494,1,1,2,4.0
2495,5,14,55,107.0
2496,2,6,26,51.0
2497,2,6,25,50.0
2498,1,1,3,6.0
2499,2,7,30,59.0
2500,6,17,63,125.0
2501,1,3,15,30.0
2502,5,16,61,122.0
2503,6,17,63,125.0
2504,1,4,19,37.0
2505,5,16,62,124.0
2506,5,13,53,101.0
2507,1,4,17,35.0
2508,3,11,44,87.0
2509,1,2,8,18.0
2510,5,15,57,113.0
2511,1,3,14,29.0
2512,3,10,40,77.0
2513,2,7,30,59.0
2514,6,17,63,126.0
2515,5,14,55,109.0
2516,1,2,10,22.0
2517,2,8,35,68.0
2518,2,8,35,69.0
2519,2,6,25,49.0
2520,5,14,55,109.0
2521,3,11,43,86.0
2522,2,6,26,53.0
2523,5,16,61,
2524,3,11,44,87.0
2525,6,18,65,131.0
2526,2,5,21,42.0
2527,5,13,50,98.0
2528,5,14,55,109.0
2529,2,6,26,51.0
2530,3,11,43,85.0
2531,6,17,64,127.0
2532,1,2,10,21.0
2533,2,5,22,44.0
2534,5,13,53,103.0
2535,2,8,35,68.0
2536,6,17,64,129.0
2537,4,12,46,92.0
2538,1,2,11,24.0
2539,6,17,63,125.0
2540,5,14,56,111.0
2541,5,13,50,98.0
2542,1,2,8,17.0
2543,5,13,51,99.0
2544,3,10,41,82.0
2545,5,14,54,104.0
2546,1,2,9,19.0
2547,3,11,43,85.0
2548,1,1,4,8.0
2549,1,3,14,28.0
2550,1,1,2,5.0
2551,5,13,53,101.0
2552,5,15,59,118.0
2553,2,8,33,64.0
2554,4,12,46,91.0
2555,5,15,59,117.0
2556,5,13,50,98.0
2557,1,1,5,11.0
2558,2,6,27,54.0
2559,2,6,24,47.0
2560,1,1,2,5.0
2561,1,2,9,20.0
2562,2,6,24,46.0
2563,1,1,5,12.0
2564,3,9,36,70.0
2565,1,2,8,17.0
2566,5,15,58,115.0
2567,2,6,25,48.0
2568,5,14,55,108.0
2569,2,6,26,52.0
2570,4,12,49,96.0
2571,3,9,36,70.0
2572,5,13,53,102.0
2573,3,10,39,75.0
2574,3,10,41,82.0
2575,4,12,46,92.0
2576,1,1,2,4.0
2577,5,14,55,109.0
2578,2,6,25,48.0
2579,3,9,38,73.0
2580,3,9,37,72.0
2581,5,15,59,116.0
2582,3,10,41,81.0
2583,3,10,41,81.0
2584,5,15,57,113.0
2585,4,12,49,96.0
2586,3,9,37,72.0
2587,2,8,32,63.0
2588,1,4,19,38.0
2589,2,8,34,67.0
2590,2,8,35,69.0
2591,1,1,6,13.0
2592,1,3,15,31.0
2593,5,15,57,114.0
2594,1,2,10,22.0
2595,4,12,46,93.0
2596,2,8,34,67.0
2597,2,6,27,54.0
2598,2,5,21,42.0
2599,2,8,33,64.0
2600,6,17,63,126.0
2601,1,2,10,21.0
2602,1,4,17,35.0
2603,1,3,15,30.0
2604,2,7,29,57.0
2605,2,6,24,47.0
2606,1,2,9,19.0
2607,5,15,57,114.0
2608,1,1,4,8.0
2609,1,3,12,26.0
2610,5,15,57,113.0
2611,3,9,36,71.0
2612,1,3,15,30.0
2613,2,8,34,67.0
2614,2,8,33,65.0
2615,1,4,18,36.0
2616,1,3,12,25.0
2617,1,4,19,37.0
2618,1,1,1,1.0
2619,1,4,19,37.0
2620,6,18,66,133.0
2621,6,17,64,128.0
2622,6,17,64,127.0
2623,1,1,1,1.0
2624,1,4,17,35.0
2625,5,14,54,104.0
2626,1,2,11,23.0
2627,1,1,4,9.0
2628,1,4,17,34.0
2629,6,17,64,128.0
2630,1,1,2,4.0
2631,5,13,53,102.0
2632,3,10,39,75.0
2633,5,13,51,99.0
2634,3,9,37,72.0
2635,1,1,2,3.0
2636,1,4,17,34.0
2637,2,5,23,45.0
2638,2,7,31,61.0
2639,3,11,42,83.0
2640,5,16,61,123.0
2641,5,13,53,102.0
2642,1,2,8,16.0
2643,2,8,33,66.0
2644,5,16,60,119.0
2645,5,16,62,124.0
2646,5,13,53,102.0
2647,2,8,33,66.0
2648,1,1,6,13.0
2649,5,14,56,111.0
2650,1,4,17,34.0
2651,2,5,20,39.0
2652,5,16,60,120.0
2653,6,17,63,126.0
2654,2,7,28,55.0
2655,1,3,13,27.0
2656,5,15,59,118.0
2657,2,6,26,53.0
2658,2,5,20,39.0
2659,2,8,33,65.0
2660,1,1,6,13.0
2661,1,2,10,21.0
2662,2,6,26,53.0
2663,1,2,9,19.0
2664,2,7,29,57.0
2665,1,3,12,25.0
2666,1,3,15,31.0
2667,3,10,41,81.0
2668,1,2,11,23.0
2669,1,3,15,32.0
2670,3,9,38,74.0
2671,1,1,5,10.0
2672,2,6,27,54.0
2673,2,6,26,52.0
2674,5,15,57,114.0
2675,1,1,6,14.0
2676,5,14,56,110.0
2677,2,6,26,53.0
2678,3,10,40,79.0
2679,1,2,10,22.0
2680,1,3,15,30.0
2681,1,1,2,4.0
2682,2,7,30,59.0
2683,1,1,4,8.0
2684,1,1,5,12.0
2685,5,16,60,119.0
2686,1,4,17,34.0
2687,3,10,41,82.0
2688,5,13,50,98.0
2689,6,17,64,127.0
2690,3,10,39,75.0
2691,5,14,54,105.0
2692,2,6,25,49.0
2693,3,10,40,79.0
2694,4,12,46,
2695,1,2,8,18.0
2696,4,12,49,96.0
2697,1,4,19,38.0
2698,3,11,44,87.0
2699,3,11,44,88.0
2700,2,6,25,50.0
2701,1,1,4,8.0
2702,2,8,35,69.0
2703,5,16,61,121.0
2704,2,8,33,64.0
2705,5,16,61,121.0
2706,2,8,33,65.0
2707,5,14,55,107.0
2708,5,13,52,100.0
2709,3,10,41,82.0
2710,2,6,26,51.0
2711,3,11,42,83.0
2712,5,15,57,112.0
2713,2,7,29,56.0
2714,2,7,31,60.0
2715,5,16,60,
2716,1,2,11,23.0
2717,1,1,6,13.0
2718,5,13,53,101.0
2719,1,2,11,24.0
2720,5,14,55,108.0
2721,1,1,5,11.0
2722,1,2,8,17.0
2723,1,3,12,25.0
2724,4,12,47,94.0
2725,1,2,10,21.0
2726,3,11,42,84.0
2727,1,4,19,37.0
2728,2,5,21,42.0
2729,5,13,53,101.0
2730,2,6,25,48.0
2731,5,13,53,103.0
2732,1,3,14,28.0
2733,2,5,21,41.0
2734,5,13,51,99.0
2735,2,6,24,47.0
2736,5,14,54,105.0
2737,5,16,62,124.0
2738,1,1,6,13.0
2739,5,13,52,100.0
2740,1,3,15,31.0
2741,6,18,65,130.0
2742,1,2,8,16.0
2743,3,9,38,73.0
2744,2,6,27,54.0
2745,5,13,52,100.0
2746,5,14,55,109.0
2747,3,11,44,87.0
2748,1,1,4,8.0
2749,1,1,3,7.0
2750,1,4,18,36.0
2751,1,2,8,18.0
2752,1,1,2,3.0
2753,1,3,14,28.0
2754,3,9,36,70.0
2755,1,3,14,28.0
2756,2,6,27,54.0
2757,2,8,33,65.0
2758,5,13,52,100.0
2759,1,2,10,21.0
2760,1,1,6,13.0
2761,2,7,29,57.0
2762,2,6,25,
2763,5,15,59,118.0
2764,2,6,27,54.0
2765,2,6,26,53.0
2766,2,5,22,44.0
2767,2,6,24,47.0
2768,2,6,26,53.0
2769,3,9,38,74.0
2770,2,6,24,46.0
2771,1,1,6,13.0
2772,5,13,53,102.0
2773,1,2,11,24.0
2774,1,1,1,2.0
2775,3,10,41,81.0
2776,5,13,52,100.0
2777,6,18,65,131.0
2778,5,14,56,111.0
2779,5,13,53,102.0
2780,1,2,8,17.0
2781,1,1,5,12.0
2782,5,15,59,116.0
2783,1,2,11,24.0
2784,1,3,14,29.0
2785,5,16,61,122.0
2786,4,12,45,90.0
2787,2,8,33,65.0
2788,3,11,42,84.0
2789,5,16,60,119.0
2790,1,2,8,16.0
2791,5,14,54,104.0
2792,4,12,46,92.0
2793,1,3,13,27.0
2794,1,4,16,33.0
2795,2,7,28,55.0
2796,1,1,3,7.0
2797,2,7,29,57.0
2798,6,17,63,126.0
2799,1,1,5,12.0
2800,1,2,8,16.0
2801,2,5,21,43.0
2802,5,15,59,117.0
2803,5,14,56,111.0
2804,2,6,26,51.0
2805,3,10,39,75.0
2806,1,1,4,8.0
2807,2,5,23,45.0
2808,2,7,30,59.0
2809,6,18,66,132.0
2810,5,14,54,104.0
2811,5,13,50,98.0
2812,3,10,40,79.0
2813,5,16,62,124.0
2814,1,1,2,4.0
2815,4,12,45,90.0
2816,5,14,54,104.0
2817,5,16,60,119.0
2818,6,18,66,133.0
2819,2,7,29,56.0
2820,4,12,49,96.0
2821,3,10,39,75.0
2822,1,3,15,32.0
2823,1,3,14,28.0
2824,1,2,10,22.0
2825,1,2,8,17.0
2826,2,7,30,59.0
2827,4,12,45,90.0
2828,5,14,54,106.0
2829,1,3,12,26.0
2830,1,3,12,25.0
2831,2,5,23,45.0
2832,3,11,42,83.0
2833,1,1,5,11.0
2834,5,14,54,104.0
2835,2,8,35,68.0
2836,4,12,48,95.0
2837,2,8,33,65.0
2838,2,6,25,49.0
2839,2,6,26,52.0
2840,5,13,53,102.0
2841,2,7,29,57.0
2842,2,6,24,47.0
2843,1,3,12,26.0
2844,5,15,57,114.0
2845,1,1,2,5.0
2846,3,11,42,84.0
2847,2,6,26,52.0
2848,5,14,54,105.0
2849,2,6,27,54.0
2850,1,2,7,15.0
2851,2,7,31,61.0
2852,5,16,61,122.0
2853,1,2,10,21.0
2854,2,6,24,46.0
2855,1,4,19,38.0
2856,2,7,31,62.0
2857,3,11,43,86.0
2858,3,10,40,78.0
2859,2,6,24,46.0
2860,1,1,2,3.0
2861,1,1,3,6.0
2862,4,12,46,93.0
2863,1,1,4,8.0
2864,5,14,55,108.0
2865,3,10,39,75.0
2866,3,10,40,77.0
2867,2,6,25,50.0
2868,1,1,5,11.0
2869,4,12,48,95.0
2870,3,9,36,70.0
2871,1,2,8,16.0
2872,2,8,35,68.0
2873,5,13,51,99.0
2874,2,6,25,48.0
2875,2,8,33,64.0
2876,4,12,45,90.0
2877,3,10,39,76.0
2878,5,13,53,101.0
2879,4,12,45,89.0
2880,1,2,8,18.0
2881,1,2,9,19.0
2882,2,7,28,55.0
2883,5,13,53,102.0
2884,5,15,59,118.0
2885,1,1,2,4.0
2886,5,14,55,108.0
2887,5,15,58,115.0
2888,1,3,14,29.0
2889,2,7,30,59.0
2890,6,17,63,125.0
2891,5,13,50,98.0
2892,1,2,8,17.0
2893,5,14,55,107.0
2894,2,5,21,43.0
2895,3,10,41,80.0
2896,1,1,4,8.0
2897,5,14,54,106.0
2898,1,1,4,8.0
2899,4,12,49,96.0
2900,4,12,47,94.0
2901,2,8,33,65.0
2902,2,5,20,39.0
2903,3,10,41,81.0
2904,3,11,42,84.0
2905,3,11,44,88.0
2906,3,11,43,86.0
2907,4,12,46,93.0
2908,3,11,43,86.0
2909,2,5,22,44.0
2910,3,9,38,74.0
2911,1,4,18,36.0
2912,5,13,53,101.0
2913,5,14,54,104.0
2914,2,8,33,66.0
2915,2,7,28,55.0
2916,4,12,46,91.0
2917,1,2,10,22.0
2918,5,13,53,101.0
2919,5,16,61,121.0
2920,4,12,46,93.0
2921,5,14,55,108.0
2922,1,1,5,10.0
2923,1,1,4,9.0
2924,1,4,17,34.0
2925,6,17,64,129.0
2926,4,12,45,89.0
2927,4,12,46,93.0
2928,3,9,36,71.0
2929,2,8,34,67.0
2930,5,15,59,117.0
2931,4,12,47,94.0
2932,5,13,51,99.0
2933,5,15,57,113.0
2934,5,13,53,103.0
2935,4,12,46,91.0
2936,4,12,45,90.0
2937,1,2,8,17.0
2938,1,2,8,18.0
2939,5,15,59,116.0
2940,4,12,46,93.0
2941,4,12,46,91.0
2942,3,10,41,82.0
2943,2,8,35,68.0
2944,5,15,57,114.0
2945,1,1,1,1.0
2946,2,7,29,58.0
2947,5,14,55,109.0
2948,5,15,59,116.0
2949,3,11,44,87.0
2950,1,1,5,10.0
2951,2,7,30,59.0
2952,2,5,21,41.0
2953,5,14,54,105.0
2954,6,18,66,133.0
2955,5,16,61,122.0
2956,1,2,10,22.0
2957,5,13,50,98.0
2958,2,8,35,68.0
2959,2,7,29,56.0
2960,5,13,51,99.0
2961,3,10,39,76.0
2962,1,3,12,26.0
2963,5,15,58,115.0
2964,5,14,55,109.0
2965,2,6,24,47.0
2966,3,9,36,71.0
2967,2,5,20,40.0
2968,6,18,66,133.0
2969,6,18,66,132.0
2970,1,2,11,
2971,5,14,54,106.0
2972,3,11,42,84.0
2973,5,15,59,116.0
2974,5,14,55,109.0
2975,2,5,21,41.0
2976,5,15,57,112.0
2977,5,15,57,112.0
2978,5,13,53,103.0
2979,2,6,24,46.0
2980,2,8,35,68.0
2981,5,16,61,122.0
2982,1,2,7,15.0
2983,6,17,64,129.0
2984,5,14,56,111.0
2985,1,2,11,24.0
2986,1,3,13,27.0
2987,2,5,20,40.0
2988,1,2,11,24.0
2989,1,2,11,24.0
2990,1,1,2,4.0
2991,2,8,34,67.0
2992,1,4,17,34.0
2993,5,15,59,116.0
2994,1,2,11,23.0
2995,5,14,55,109.0
2996,2,8,35,69.0
2997,4,12,48,95.0
2998,2,7,31,62.0
2999,2,7,29,57.0
3000,2,6,27,54.0
